,idx,G-Mean,class-0,class-1,class-2,class-3,class-4,class-5,class-6,class-7,class-8,class-9,drifts_alerts
43,22000,0.4829961217731074,0.5,0.4935064935064935,0.4888888888888889,0.49473684210526314,0.4727272727272727,0.4778761061946903,0.46956521739130436,0.5,0.48148148148148145,0.4533333333333333,0
44,22500,0.4736339366671025,0.5,0.5,0.4642857142857143,0.5,0.45054945054945056,0.4714285714285714,0.45544554455445546,0.4946236559139785,0.4342105263157895,0.47115384615384615,0
45,23000,0.47834077390098423,0.5,0.4954954954954955,0.47959183673469385,0.49473684210526314,0.45,0.4807692307692308,0.4634146341463415,0.494949494949495,0.475,0.45263157894736844,0
46,23500,0.47754660505366864,0.49523809523809526,0.5,0.48,0.5,0.4636363636363636,0.48514851485148514,0.45555555555555555,0.4891304347826087,0.46938775510204084,0.4411764705882353,0
47,24000,0.4779976597729992,0.49504950495049505,0.49056603773584906,0.4875,0.49,0.4752475247524752,0.4782608695652174,0.4536082474226804,0.4948453608247423,0.4470588235294118,0.47058823529411764,0
48,24500,0.48007082544247764,0.5,0.49107142857142855,0.4793388429752066,0.4897959183673469,0.49504950495049505,0.4942528735632184,0.4421052631578947,0.4864864864864865,0.4576271186440678,0.46835443037974683,0
49,25000,0.4770949864253567,0.49504950495049505,0.4927536231884058,0.4811320754716981,0.5,0.4700854700854701,0.4805194805194805,0.45161290322580644,0.5,0.4727272727272727,0.4318181818181818,0
50,25500,0.4756705296888501,0.49038461538461536,0.5,0.4788732394366197,0.5,0.47674418604651164,0.4634146341463415,0.43023255813953487,0.49166666666666664,0.4631578947368421,0.4666666666666667,0
51,26000,0.4832716491597694,0.5,0.5,0.49514563106796117,0.49056603773584906,0.48598130841121495,0.4725274725274725,0.44144144144144143,0.5,0.4725274725274725,0.4777777777777778,0
52,26500,0.4781318454713287,0.5,0.49411764705882355,0.4666666666666667,0.5,0.4636363636363636,0.4752475247524752,0.4605263157894737,0.5,0.4791666666666667,0.44554455445544555,0
53,27000,0.4783073395759998,0.494949494949495,0.5,0.4642857142857143,0.4942528735632184,0.4745762711864407,0.46938775510204084,0.4588235294117647,0.5,0.46788990825688076,0.46153846153846156,0
54,27500,0.4839570783865476,0.5,0.4942528735632184,0.4827586206896552,0.4948453608247423,0.4897959183673469,0.4888888888888889,0.45161290322580644,0.4875,0.4945054945054945,0.45794392523364486,0
55,28000,0.4728311033489021,0.4939759036144578,0.49514563106796117,0.4725274725274725,0.5,0.4588235294117647,0.4606741573033708,0.4519230769230769,0.49572649572649574,0.44155844155844154,0.46226415094339623,0
