,idx,accuracy,gmean,class_0,class_1,class_2,class_3,class_4,drifts_alerts
153,77000,0.972,0.48929745656150114,0.49894736842105264,0.48292682926829267,0.494949494949495,0.49122807017543857,0.4787234042553192,0
154,77500,0.952,0.4804225614223609,0.4960159362549801,0.48663101604278075,0.4827586206896552,0.4772727272727273,0.46017699115044247,0
155,78000,0.952,0.4817184281389323,0.494824016563147,0.4861111111111111,0.48863636363636365,0.4819277108433735,0.45794392523364486,0
156,78500,0.966,0.48623380371172914,0.49567099567099565,0.49230769230769234,0.49107142857142855,0.5,0.4536082474226804,0
157,79000,0.96,0.48368977557323184,0.49586776859504134,0.48868778280542985,0.47959183673469385,0.47959183673469385,0.475,0
158,79500,0.964,0.48591596736629294,0.5,0.47023809523809523,0.49074074074074076,0.5,0.46956521739130436,0
159,80000,0.926,0.47194498572575455,0.4989816700610998,0.43373493975903615,0.4897959183673469,0.45614035087719296,0.4842105263157895,0
160,80500,0.728,0.29157021754465173,0.5,0.13761467889908258,0.4835164835164835,0.13846153846153847,0.4574468085106383,1
161,81000,0.686,0.0,0.49783549783549785,0.13636363636363635,0.4857142857142857,0.0,0.4489795918367347,0
162,81500,0.794,0.3500448667673719,0.4990328820116054,0.32867132867132864,0.4752475247524752,0.140625,0.4794520547945205,0
163,82000,0.76,0.32937778885995866,0.49782608695652175,0.2865853658536585,0.4854368932038835,0.12244897959183673,0.45714285714285713,0
164,82500,0.796,0.36254273501886125,0.49803149606299213,0.31756756756756754,0.4888888888888889,0.17857142857142858,0.4536082474226804,1
165,83000,0.81,0.3625834162611793,0.5,0.33088235294117646,0.4807692307692308,0.16666666666666666,0.4727272727272727,0
166,83500,0.78,0.36134270161921456,0.49803149606299213,0.3401360544217687,0.4878048780487805,0.16883116883116883,0.44155844155844154,0
167,84000,0.842,0.4143875831030983,0.4978540772532189,0.38860103626943004,0.4909090909090909,0.2807017543859649,0.4583333333333333,0
168,84500,0.878,0.41326039630469796,0.5,0.4497354497354497,0.4891304347826087,0.25,0.4383561643835616,0
169,85000,0.924,0.4553129040530068,0.5,0.4782608695652174,0.4842105263157895,0.37662337662337664,0.44871794871794873,0
170,85500,0.918,0.4457779240557156,0.5,0.47549019607843135,0.4818181818181818,0.3448275862068966,0.44565217391304346,1
171,86000,0.944,0.4692488164937488,0.4990059642147117,0.48633879781420764,0.5,0.4125,0.45454545454545453,0
172,86500,0.93,0.464138208716405,0.5,0.48128342245989303,0.4823529411764706,0.3917525773195876,0.47368421052631576,0
173,87000,0.936,0.4650635386049465,0.5,0.4816753926701571,0.49504950495049505,0.3953488372093023,0.46153846153846156,0
174,87500,0.95,0.4720530735840675,0.5,0.478494623655914,0.4953271028037383,0.4383561643835616,0.45121951219512196,0
175,88000,0.956,0.4762026897118006,0.4980237154150198,0.49514563106796117,0.4742268041237113,0.4473684210526316,0.46808510638297873,0
176,88500,0.948,0.47560285977528527,0.4988558352402746,0.4858490566037736,0.49122807017543857,0.41935483870967744,0.48739495798319327,0
177,89000,0.95,0.4742688761726213,0.49902152641878667,0.4885057471264368,0.4953271028037383,0.44329896907216493,0.4482758620689655,0
178,89500,0.948,0.4741302532343418,0.5,0.4835164835164835,0.4943820224719101,0.4270833333333333,0.46938775510204084,0
179,90000,0.95,0.4710210546955882,0.5,0.48936170212765956,0.45569620253164556,0.4418604651162791,0.47058823529411764,0
180,90500,0.958,0.4784796451277419,0.49898580121703856,0.4919786096256685,0.4954128440366973,0.43820224719101125,0.47058823529411764,0
181,91000,0.962,0.4831809453255712,0.49902534113060426,0.48066298342541436,0.48623853211009177,0.46236559139784944,0.4883720930232558,0
182,91500,0.946,0.4688220889099351,0.499054820415879,0.48936170212765956,0.4838709677419355,0.4177215189873418,0.4588235294117647,0
183,92000,0.942,0.4713614759260964,0.4970414201183432,0.49101796407185627,0.47619047619047616,0.42045454545454547,0.47619047619047616,0
184,92500,0.952,0.4787248987357407,0.49887133182844245,0.4930875576036866,0.4883720930232558,0.4489795918367347,0.46616541353383456,0
185,93000,0.95,0.47460994669004003,0.49902152641878667,0.4915254237288136,0.47474747474747475,0.4523809523809524,0.45714285714285713,0
186,93500,0.96,0.47951341245459733,0.4989816700610998,0.49282296650717705,0.4845360824742268,0.4444444444444444,0.4787234042553192,0
187,94000,0.95,0.4751702730110445,0.4971857410881801,0.489010989010989,0.463768115942029,0.46464646464646464,0.46236559139784944,0
188,94500,0.954,0.4809770609713109,0.4979253112033195,0.48717948717948717,0.4891304347826087,0.4772727272727273,0.45454545454545453,0
189,95000,0.966,0.4813458447822834,0.5,0.4953271028037383,0.4830508474576271,0.45161290322580644,0.4782608695652174,0
190,95500,0.954,0.48029923833146737,0.49777777777777776,0.49107142857142855,0.4945054945054945,0.4519230769230769,0.46788990825688076,0
191,96000,0.964,0.4813267815221093,0.49903660886319845,0.49444444444444446,0.47619047619047616,0.47115384615384615,0.4666666666666667,0
192,96500,0.96,0.4790879502146738,0.49894736842105264,0.4954128440366973,0.48214285714285715,0.4659090909090909,0.45454545454545453,0
193,97000,0.954,0.4796977438560745,0.49572649572649574,0.4953271028037383,0.494949494949495,0.4528301886792453,0.46153846153846156,0
194,97500,0.97,0.48520117593935463,0.5,0.4919786096256685,0.4888888888888889,0.47674418604651164,0.4690265486725664,0
195,98000,0.95,0.47682977479507827,0.4957983193277311,0.4954954954954955,0.48863636363636365,0.4567901234567901,0.44954128440366975,0
196,98500,0.97,0.4861227360204636,0.5,0.49214659685863876,0.49107142857142855,0.4732142857142857,0.47474747474747475,0
197,99000,0.976,0.48623315290321245,0.5,0.497737556561086,0.494949494949495,0.4639175257731959,0.47560975609756095,0
198,99500,0.974,0.4872064166989685,0.49899799599198397,0.4945054945054945,0.48598130841121495,0.46987951807228917,0.48717948717948717,0
199,100000,0.978,0.4883390935038619,0.5,0.5,0.49019607843137253,0.4789915966386555,0.4731182795698925,1
