,idx,G-Mean,class-0,class-1,class-2,class-3,class-4,class-5,class-6,class-7,class-8,class-9,drifts_alerts
81,41000,0.4879798841484869,0.4897959183673469,0.4803921568627451,0.4945054945054945,0.4732142857142857,0.5,0.4791666666666667,0.4891304347826087,0.49107142857142855,0.49504950495049505,0.4880952380952381,0
82,41500,0.4843069132474955,0.4864864864864865,0.4787234042553192,0.5,0.4793388429752066,0.48623853211009177,0.47058823529411764,0.47,0.48936170212765956,0.4883720930232558,0.4948453608247423,0
83,42000,0.48875595663911986,0.4788732394366197,0.48739495798319327,0.4946236559139785,0.47368421052631576,0.4897959183673469,0.4935064935064935,0.4891304347826087,0.4953271028037383,0.49514563106796117,0.49056603773584906,0
84,42500,0.48067456122199637,0.45714285714285713,0.47368421052631576,0.5,0.45918367346938777,0.5,0.46788990825688076,0.46938775510204084,0.49382716049382713,0.49523809523809526,0.4931506849315068,0
85,43000,0.48390097853138925,0.47572815533980584,0.5,0.4805194805194805,0.4631578947368421,0.494949494949495,0.4875,0.4782608695652174,0.4803921568627451,0.48936170212765956,0.49019607843137253,0
86,43500,0.4863981094352406,0.4536082474226804,0.48936170212765956,0.4945054945054945,0.4787234042553192,0.5,0.5,0.48514851485148514,0.49,0.4897959183673469,0.4845360824742268,0
87,44000,0.4834099571956114,0.4818181818181818,0.49504950495049505,0.4954954954954955,0.4574468085106383,0.4864864864864865,0.4838709677419355,0.47560975609756095,0.4696969696969697,0.494949494949495,0.49523809523809526,0
88,44500,0.4825119145041317,0.45569620253164556,0.4782608695652174,0.4782608695652174,0.4939759036144578,0.48863636363636365,0.4787234042553192,0.47474747474747475,0.5,0.49473684210526314,0.48360655737704916,0
89,45000,0.48091662659045015,0.46788990825688076,0.46236559139784944,0.4838709677419355,0.47619047619047616,0.49411764705882355,0.475,0.47126436781609193,0.48695652173913045,0.5,0.49295774647887325,0
90,45500,0.4867865606365482,0.4642857142857143,0.49019607843137253,0.4925373134328358,0.4842105263157895,0.5,0.4857142857142857,0.4818181818181818,0.4835164835164835,0.4954128440366973,0.49107142857142855,0
91,46000,0.48756789321399696,0.48514851485148514,0.48739495798319327,0.5,0.4880952380952381,0.49514563106796117,0.49,0.4578313253012048,0.49056603773584906,0.49523809523809526,0.4875,0
92,46500,0.48593307510275835,0.4722222222222222,0.47674418604651164,0.48,0.48623853211009177,0.5,0.4909090909090909,0.48514851485148514,0.49572649572649574,0.4838709677419355,0.4891304347826087,0
93,47000,0.4910318242273556,0.4827586206896552,0.49019607843137253,0.49411764705882355,0.4935064935064935,0.4942528735632184,0.4959349593495935,0.47560975609756095,0.48936170212765956,0.5,0.49504950495049505,0
94,47500,0.48278582064472425,0.45544554455445546,0.4946236559139785,0.4954954954954955,0.4528301886792453,0.5,0.48148148148148145,0.47435897435897434,0.48863636363636365,0.5,0.4878048780487805,0
95,48000,0.4875078787841646,0.47058823529411764,0.4909090909090909,0.4939759036144578,0.4895833333333333,0.5,0.4880952380952381,0.46875,0.4942528735632184,0.4891304347826087,0.49074074074074076,0
96,48500,0.48659323440963254,0.4782608695652174,0.49606299212598426,0.4942528735632184,0.5,0.48717948717948717,0.45555555555555555,0.47474747474747475,0.4954954954954955,0.49557522123893805,0.49056603773584906,0
